id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
190839,3,Thief: Deadly Shadows,NULL,2004-05-25 00:00:00.000,45,NULL,83.0000,3,82.5313,106
18464,92455,Thing Thing,NULL,2005-08-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2061,92452,Thing Thing 2,NULL,2005-09-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
113445,43444,This Is Football 2005,NULL,2005-04-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144713,49340,Thunder Alley,NULL,2004-07-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167660,79074,Tierras del Sur,NULL,2005-08-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170633,903,Tiger Woods PGA Tour 06,NULL,2005-09-20 00:00:00.000,NULL,NULL,70.0000,2,55.0000,3
158470,906,Tiger Woods PGA Tour 2005,NULL,2004-09-20 00:00:00.000,2,NULL,80.0000,4,63.0000,4
46419,73651,Tim Burton's The Nightmare Before Christmas: The Pumpkin King,NULL,2005-09-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35223,152382,Time Attack! RPG,NULL,2005-06-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72562,43287,Time Crisis: Crisis Zone,NULL,2004-11-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170481,2144,TimeSplitters: Future Perfect,"The game begins in 2401 when the space marine, Sergeant Cortez, is leaving the space station that he destroyed at the end of TimeSplitters 2. His ship crash lands on the future Earth and two fellow marines greet him. Sergeant Cortez follows his squad of marines through the valley and battles unknown masked figures and TimeSplitters. Cortez is then tasked with following the signatures in the past by time travel thought to be caused by the TimeSplitters. He then goes on a mission to go back in time to find a way to stop the TimeSplitters race from being created.",2005-03-21 00:00:00.000,28,NULL,80.0000,2,85.4988,63
78349,72757,Tin Soldiers: Alexander the Great,NULL,2004-10-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147683,10842,Titanic,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135781,46494,Titeuf : Méga-Compet',NULL,2004-09-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48930,75350,Titeuf : Mission Nadia,NULL,2005-11-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136520,152034,TKKG: Der Fälscherbande auf der Spur,"Counterfeit money is circulating in the city! Many people are affected by this, even Karl has been cheated out of the earnings from his vacation work. TKKG can't stand by and watch any longer, so they immediately set out to find the counterfeiting gang. Is it possible to copy banknotes with a good color copier? Or is director Münzer somehow involved? Or should the four friends rather follow the trail to the ""Rose of Capri""? Tim, Karl, Klößchen and Gabi must now become real money specialists. What distinguishes fake from real banknotes, and where and how do the counterfeiters print them?",2004-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124441,4201,TMNT: Mutant Melee,"Though the game does not offer a main plot for the primary cast, Adventure Mode is the single-player option in which the player chooses a character to follow in a battle-to-battle style story with written synopsis between battles and tasks as they attempt to reach their ultimate goal. The mode presents offshoot routes that allow you to choose different challenges and battles as you proceed.

During progression, the player gathers token currency which can unlock extra content in the Library menu area.",2005-03-15 00:00:00.000,3,NULL,NULL,NULL,65.8876,8
153142,169159,Tobi Tsukihime,NULL,2005-08-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139174,17267,Togainu no Chi,"After being devastated in the third World War (known as The Third Division), Japan was divided in two. Several years after the end of the war, a crime organization called Vischio has taken control of the destroyed city of Toshima (formerly Tokyo, Japan's capital city), where they are holding a battle game known as Igura.

Igura is a battle game held in Toshima that may result in the murder of participants. To participate, one must meet with Arbitro and tell him their reason for their decision. Upon meeting with Arbitro, participants are given five dog tags, each engraved like a card in a standard deck of playing cards. One tag must hang from the participant's neck as proof of participation. Participants must then put their lives on the line to collect others' tags, with the goal being to collect a Royal Flush. If a participant collects a Royal Flush set of tags, they earn the right to challenge ""Il Re"" in battle. Battles end when one party either dies or lets their back touch the ground. The winner takes the loser's tags and is free to do as they please to the loser after that, often resulting in the loser's death.

The game's main character, a young man named Akira, is falsely accused of a crime. Once arrested, a mysterious woman appears before him, offering him freedom if he agrees to participate in Igura and defeat Igura's strongest man: the king, or Il Re. The story follows Akira's life in the harsh, lawless Toshima as he fights both to survive and to unravel the mysteries developing around him.",2005-02-25 00:00:00.000,2,1,NULL,NULL,NULL,NULL
181825,132039,ToHeart2,NULL,2004-12-28 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
5044,221602,Tokimeki Factory Complete Box: Tokimeki Memorial Girl's Side,NULL,2005-03-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
5846,221600,Tokimeki Factory Vol.1,NULL,2005-03-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
5809,221601,Tokimeki Factory Vol.2,NULL,2005-03-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
24499,73211,Tokyo Majin Gakuen Gehouchou: Keppuuroku,"In the Bakumatsu era in 1860s feudal Japan, the dynasty of Tokugawa shōguns are continuously attacked by rebel groups that wish to end the shōguns and restore the Empire. Young people all over Japan united into different clans and organizations, wishing to conquer the power in the capital city Edo. At this time, divine and demonic creatures also started gaining power under the leadership of Tenkai Kodzunu. The hero is Tatsuto Hiyuu, an ancestor of Tatsuma Hiyuu, the main hero of earlier Tokyo Majin games.",2004-08-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188447,49341,Tokyo Xtreme Racer Advance,NULL,2005-04-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
187988,21441,Tokyo Xtreme Racer Drift 2,"The story is set one year after Kaido Battle 2: Chain Reaction and before Tokyo Xtreme Racer 3, as that's when the Thirteen Devils broke up.

Intro :

The ""Kaido Circuit"" extends throughout Japan. High-speed battles unfold as drivers enter all kinds of races, seeking to test themselves. Striving for the top, racers battle one another day after day.

At night, the dark side of the Circuit emerges: a private world known only to racers, where ""Survival of the Fittest"" is the only rule. Gossip leads to rumors, and rumors grow into the stiff of legend...

One such legendary racer once existed. He was called the Emotional King, a veritable god in the Kaido World. However, they say that he suddenly vanished after a race in Aso...

With the Emotional King gone from the Kaido night scene, two dominant figures emerged: Absolute Emperor and Miracles Summit.

They came from Category Races and were already ""legitimate"" racers. These 2 are now rumored to be the best that Kaido has to offer.

Then a legendary metropolitan team, The Thirteen Devils, apparently took it upon themselves to stem the flow of metropolitan racers crossing over into Kaido.

Can anyone defeat the Absolute Emperor and Miracles Summit?

What has become of the Emotional King?

Has the Kaido Circuit really been overrun by the Thirteen Devils?

And where is the next legendary racer?

As the battle begins, a team has been formed to fight against the 13 Devils: Kingdom Twelve, whom their leader's real identity is mysterious.

In the meantime, all Slashers (Stage 1 : MMC Ooaza and World Supremacy, Stage 2 : Haruna Guardian, Lonely Wanderer and Metal Wizard, Stage 3 : Final Leg, New Moon and Global Winner) and the double aces Yeti Fang and Murder Supremacy are preparing themselves as the 13 Devils may eventually challenge them.

While everyone is ready, the player arrives and defeats every Slashers who ask if he/she would join them against the 13 Devils. Meanwhile, after Global Winner's defeat, Kyoichi Imaizumi (Yeti Fang) and Tastu Zoshigaya (Supremacy Murder), described as 2 witnesses of the last battle, discuss about that battle :

""What did you think of that battle?""

""Hmm... He races rough, but still fast. He's obviously not from the racing circuit...""

""Yeah, I agree. He came here on his own, and he's out to battle us now. We've got nowhere left to run. All we can do now is accept his challenge.""

""Fine. I'll make it perfectly clear who the better racer is. My technique is tempered by experience, it's unbeatable. What I want to know is, where did he come from..?""

Then, both the Kingdom Twelve and the Thirteen Devils are being defeated one by one. Meanwhile, a person begins to doubt about the Kingdom's objective as it seems that the leaders are strangely friendly. Furthermore, after the player defeats Timber Slash, the identity of Kingdom Twelve's leader is revealed by her: Hamagaki, the former Emotional King, AKA Kaido President. Apparently, he lost against Kokami just before Zoshigaya beat him.

As both the Absolute Emperor and Miracles Summit were defeated, a new course has been opened : Hokkaido, where only the best drivers are there. By reading the messages, the player can see that the 13 Devils' leader is here : Motoya Iwasaki, AKA Speed King, and some legend drivers are here, such as God Shift Bunta, the High Empress (former Lovers' leader) and someone who drives a black and red Lancer Evolution III but no one can remember his identity.

When the Empress is defeated, the real goal of the Kingdom Twelve is revealed by her as she was recruited by Hamagaki, but declined his offer : ""Kingdom Twelve's ostensible goal is to get all the Tokyo racers and all the highway racers under their thumb. Then, once they've conquered the highways, they'll transform into the ultimate rally team and make a new start"", meaning that Hamagaki wants to build his own ""racing utopia"".

As Kaido President and Speed King are defeated, the black and red Lancer Evolution III is revealed to be the long lost Emotional King : Taiju Kokami, who wanted to make a fresh start as Emotional King. After his defeat, a new team shows up after the great battle : Revival Of Sodom, lead by Zaiga Koshigaya, who appears to have known Kokami for a long time as he was his friend. Even though Zoshigaya is one of the best drivers, he lost to them, so everyone asked if the player can do something about them as the new legendary racer.",2005-07-28 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
134693,1298,Tom Clancy's Ghost Recon 2,NULL,2004-11-16 00:00:00.000,4,NULL,74.6000,6,68.5920,9
40303,47321,Tom Clancy's Rainbow Six 3: Black Arrow,NULL,2004-09-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
5358,1851,Tom Clancy's Rainbow Six: Lockdown,NULL,2005-09-08 00:00:00.000,10,NULL,67.3333,4,71.4916,22
165548,194234,Tom Clancy's Splinter Cell: Chaos Theory,"The year is 2008. Citywide blackouts ... stock exchange sabotage … electronic hijacking of national defense systems ... this is information warfare. To prevent these attacks, operatives must infiltrate deep into hostile territory and aggressively collect critical intelligence, closer than ever to enemy soldiers.",2005-06-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
195609,911,Tom Clancy's Splinter Cell: Chaos Theory,"The year is 2008. Citywide blackouts ... stock exchange sabotage … electronic hijacking of national defense systems ... this is information warfare. To prevent these attacks, operatives must infiltrate deep into hostile territory and aggressively collect critical intelligence, closer than ever to enemy soldiers.",2005-03-21 00:00:00.000,97,NULL,77.5714,8,84.9116,233
150634,165181,Tomb Raider,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150102,165178,Tomb Raider: Elixir of Life,"After retrieving the Osiris Codex and the Cinnabar, Lara is asked to bring them to a strange mansion in the middle of England owned by a mysterious Mr. Drummond. In fact she is going to fall in a trap organized by an already dead man still leaving as a brain inside a strange machine.",2004-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
187341,7218,Tomoyo After ~It's a Wonderful Life~,"Tomoyo After's story revolves around Okazaki Tomoya and Sakagami Tomoyo. Tomoya has graduated from high school and is now employed as a garbage collector. He and Tomoyo are now seeing each other in a romantic relationship, though Tomoya lives alone in his apartment. One day it is discovered that Tomoyo has a younger half-sister named Mishima Tomo who had been living with her mother, but was recently abandoned. It is eventually decided that Tomo will live in Tomoya's apartment for the time being.

Beside the Adventure part that makes most of the game, Tomoyo After also has RPG elements. In order to complete the game entirely, the player must finish eight of the mini RPGs games called ""Dungeons & Takafumis"" which are available during certain scenarios as the player continues to play the game.",2005-11-25 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
18080,7958,Tonka Construction 2,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164500,6643,Tony Hawk's American Sk8land,NULL,2005-10-18 00:00:00.000,NULL,NULL,73.3333,4,62.3258,5
182707,7219,Tony Hawk's American Wasteland,NULL,2005-10-18 00:00:00.000,24,NULL,75.0000,7,74.9407,80
187155,43395,Tony Hawk's American Wasteland: Collector's Edition,NULL,2005-11-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178515,2699,Tony Hawk's Underground 2,NULL,2004-10-04 00:00:00.000,30,NULL,81.7500,5,79.0239,102
144561,201346,Tony Hawk's Underground 2,NULL,2004-10-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109812,22311,Tony Hawk's Underground 2 Remix,NULL,2005-04-18 00:00:00.000,1,NULL,83.6667,4,NULL,NULL
99655,194805,Toon Hoops,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180353,47335,Top Gear RPM Tuning,NULL,2004-11-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143717,146784,Top Gun: Combat Zones,NULL,2004-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
137834,6206,Tork: Prehistoric Punk,NULL,2005-01-11 00:00:00.000,NULL,NULL,60.0000,2,NULL,NULL
188520,94720,TORN,NULL,2004-11-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
114163,80133,Tornado Jockey,NULL,2005-12-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134242,69598,Torrente 3: The Protector,NULL,2005-10-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
24484,28718,Torus Trooper,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94990,6210,Total Club Manager 2005,NULL,2004-10-22 00:00:00.000,NULL,NULL,80.0000,1,NULL,NULL
110400,73007,Total Extreme Wrestling 2005,NULL,2005-10-06 00:00:00.000,4,NULL,NULL,NULL,NULL,NULL
138264,6213,Total Overdose,"The year is 1989 and deep in the sweltering heat of the Mayan jungle, camouflaged among the Inca ruins, Ernesto Cruz catches his breath for a few moments and admires his handiwork, bodies strewn across the temple ruins, as he makes a last gasp effort to board a DEA plane to take him to safety. He never made it home, the tragic victim of an alleged 'overdose’. Two weeks later, Ernesto's son, Ramiro Cruz is hauled out of jail by the DEA to be told his twin brother, Tommy, works for them as an undercover agent and has some new information about their father's death. But, Tommy has had an accident with a hand grenade and now Ramiro must take his brother's place in an undercover operation closing in on the ruthless drug cartel overlord Papa Muerte.",2005-09-16 00:00:00.000,17,NULL,66.3333,5,66.6194,52
104838,8021,Totally Spies!,NULL,2005-11-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44365,63220,Tottoko Hamtaro Nazo Nazo Q: Kumonoue no? Shiro,NULL,2005-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35616,72586,Touch Dic,NULL,2005-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55767,217681,Tough Beans,NULL,2005-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41256,138107,Tough: Dark Fight,NULL,2005-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188695,27170,Touhou Bunkachou: Shoot the Bullet,"In Shoot the Bullet, you play as Aya Shameimaru as she photographs the bosses from various Touhou games. However, no one ever reveals why she is taking these photos. In fact, at one point it is pointed out that ""No one knows the purpose of the photos, except Aya"", and the only reason she does not shoot the opponents is ""not to be nice, but because she doesn't want her bullets in the picture.""",2005-12-30 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
186071,27162,Touhou Eiyashou: Imperishable Night,"A human and youkai team set off along a forest path to investigate. Along the way, they encounter a firefly (Wriggle Nightbug) and a night sparrow (Mystia Lorelei), who are quickly defeated. Next, they meet a half-beast (Keine) who is protecting a Human Village from youkai. She mistakes the team for enemies and attacks them. After the team defeats her, Keine indicates that the person who switched the moons is in the bamboo forest. In the bamboo forest, they encounter a character (either Reimu or Marisa) who demands to know why the team has been freezing time and causing an imperishable night.

Finally the team reaches the mansion of the perpetrator. But once inside, they find that the mansion is guarded by a pair of rabbits (Tewi and Reisen). The rabbits are defeated, but not before disorienting the team. Confused, the team must choose which path to take (one leads to the real moon and the other leads to the fake moon). After picking the right path, they are able to meet the perpetrator of this mischievous scheme, Kaguya. Kaguya is a moon princess in hiding who has taken the real moon in order to sever the link between the earth and the moon. The team restores the real moon and Kaguya challenges them to face the ""5 impossible requests.""",2004-08-15 00:00:00.000,4,NULL,NULL,NULL,70.6206,19
185856,27156,Touhou Kaeizuka: Phantasmagoria of Flower View,"Starting off somewhere near the Misty Lake next to the Scarlet Devil Mansion, the heroines set out and soon encounter the other characters. Battling them in succession, they eventually reach those who have the answers, Komachi Onozuka and Eiki Shiki, Yamaxanadu.",2005-08-14 00:00:00.000,3,NULL,NULL,NULL,79.6784,14
186643,204669,Touhou Rekkaden: rift in a friendship game.,"Once Hong Meiling finished cleaning the library of the Scarlet Devil Mansion, she asked permission of Patchouli Knowledge if she can borrow a book. Meanwhile, Yukari Yakumo appears and takes Meiling onto a training course, fighting various residences of Gensokyo.",2005-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186447,27161,Touhou Suimusou: Immaterial and Missing Power,"Gensokyo has settled down after the Spring Snow Incident that occurred in Perfect Cherry Blossom. Reimu Hakurei and the others are currently having a feast every three days at the Hakurei shrine. During these feasts, a strange mist appears. The playable character decides to get the cause of the never-ending feast schedule and the mist. This incident was later called the ""Night Parade of One Hundred Oni Every Four Days"" by Aya Shameimaru in Bohemian Archive in Japanese Red.

The perpetrator of the incident is an oni, said to have disappeared from Gensokyo, named Suika Ibuki. She thought that it was a shame that the flower-viewing season had been cut short due to the very long winter. She spread herself out in the form of a mist all throughout Gensokyo, and ""gathered"" the hearts of both humans and youkai to cause them to have a feast every few days.

Because the art of oni extermination has been lost to Gensokyo, the girls could not eliminate her, but the mist disappeared afterwards and feasts started to happen less frequently.",2004-12-30 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
14100,9452,Tower Bloxx,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57826,198367,Townsmen Racing,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28877,22294,TrackMania Sunrise,NULL,2005-04-08 00:00:00.000,6,1,90.0000,1,79.9848,17
71211,204912,TrackMania Sunrise Extreme,NULL,2005-04-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168453,22576,Trapt,NULL,2005-06-30 00:00:00.000,NULL,NULL,68.5000,2,NULL,NULL
112987,94319,Trash,NULL,2005-09-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178497,1523,Trauma Center: Under the Knife,NULL,2005-06-16 00:00:00.000,3,NULL,75.0000,2,79.7809,11
165144,22586,Travian: Legends,NULL,2004-09-05 00:00:00.000,2,1,NULL,NULL,69.9723,6
163316,923,Tribes: Vengeance,NULL,2004-10-05 00:00:00.000,3,NULL,76.0000,2,71.7238,9
168126,4210,Trigger Man,NULL,2004-10-05 00:00:00.000,NULL,NULL,NULL,NULL,20.0000,3
131397,152146,Triple,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145430,93063,Trizeal,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175654,49375,Trollz: Hair Affair!,NULL,2005-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144904,43540,Truck Racing 2,NULL,2005-10-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80501,4215,True Crime: New York City,NULL,2005-11-15 00:00:00.000,13,NULL,64.0000,4,66.1419,40
69467,165566,Tsuki ha Higashi ni Hi ha Nishi ni: Operation Sanctuary,NULL,2004-06-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176383,215191,Tsuki wa Kirisaku: Tantei Sagara Kyouichirou,"A detective adventure game in the veins of visual novels featuring a third-rate private investigator, Kyouichirou Sagara. After having a few drinks too much, he hits off with a woman he met in a pub and ends up going to his room. However, upon coming back to his senses, he barely remember how he got here or where here is, and to top the suspense, he finds an unfamiliar woman on the bathroom floor. Trying to think of a way out of his predicament, he is caught by the police just as he was about to step outside. As he skillfully wiggles his way out of the interrogation room, he has a case to work on, something which will get more and more complicated as the story progresses.",2005-02-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120051,62432,Tsuyokiss,NULL,2005-08-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28452,19443,Tube Adventures,NULL,2004-06-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121147,85908,Tumblebugs,NULL,2005-05-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
18911,136657,Turbo Tanks,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32173,72864,Twelve : Legend of Sealed Gods during the Turbulent Age,"The story takes place in Yamato, the far east land where the Demon Lord was sealed. It's the Warring States period. The twelve heroes that inherited the power of the spirits travel around the land in search of peace. This twelve heroes will meet and fight the army of Owari who wants to unify the land of Yamato with the power of the Demon Lord.",2005-08-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
9952,43453,Twinkle Star Sprites: La Petite Princesse,NULL,2005-08-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170090,5414,Twisted Metal: Head-On,NULL,2005-03-24 00:00:00.000,5,NULL,71.6667,4,60.3735,7
116270,210497,Ty the Tasmanian Tiger 2: Bush Rescue,NULL,2004-10-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116096,1323,Ty the Tasmanian Tiger 2: Bush Rescue,NULL,2004-10-12 00:00:00.000,5,NULL,66.6667,3,62.5692,10
184076,1324,Ty the Tasmanian Tiger 3: Night of the Quinkan,NULL,2005-10-11 00:00:00.000,2,NULL,65.0000,1,70.0000,0
172426,22303,UEFA Champions League 2004-2005,NULL,2005-02-03 00:00:00.000,1,NULL,60.0000,1,41.0000,3
191147,9853,UFO: Aftershock,"After the life support system on the Laputa (read=space station or city), the peoples of the Laputa revolted against the Human Council, who tried to silence their objections. Armed conflict was soon unavoidable and the Laputa was destroyed soon after its engines exploded. The few survivors, who barely made it out alive by escaping in space shuttles, find another deserted Laputa in space. This Laputa is equipped with a landing pod to Earth, rumored to be long lost. Now you lead the remaining survivors of the Laputa and re-establish contact with Earth and the mysteries within.",2005-10-25 00:00:00.000,1,NULL,68.0000,1,70.0000,5
37303,70160,Ultima Online: Samurai Empire,NULL,2004-11-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167810,49262,Ultimate Arcade Games,NULL,2005-11-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37548,200981,Ultimate Card Games,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2538,47362,Ultimate Pro Pinball,NULL,2005-07-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66732,49287,Ultimate Puzzle Games,NULL,2005-12-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175375,200911,Ultimate Spider-Man,NULL,2005-09-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
190544,4225,Ultimate Spider-Man,NULL,2005-09-21 00:00:00.000,42,NULL,73.6667,7,74.8169,118
190555,224885,Ultimate Spider-Man,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
3360,47317,Ultra Bust-A-Move,NULL,2004-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99346,40732,Ultra SCSIcide,NULL,2005-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86951,131387,Ultraman,NULL,2004-05-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180878,72605,Ultraman Fighting Evolution 3,"Ultra Mode 
This is the main story mode. The player battles as the Ultra Warriors in stories identical to TV show episodes and movies. 
 
The game features a ranking system, in which depending on how well the player completed the stage, they will be awarded a rank, with D being the worst rank and S being the best rank. Each stage has its own health and time remaining requirement, that when completed boosts the rank. Two other special tasks must be completed to achieve an S Rank. Lots of stages include more than 2 special tasks, meaning there are multiple ways to get an S rank for each stage. Some of these tasks can achieve an S rank immediately, regardless of any other special tasks or the health and time requirements.",2004-12-02 00:00:00.000,2,1,NULL,NULL,NULL,NULL
99830,72598,Ultraman Fighting Evolution Rebirth,"Bullton comes to the city to wreak havoc. Fortunately, Ultraman arrives just in time to battle the creature. Ultraman proves to be stronger than Bullton, and destroys it. Afterwards, Ultraman then crushes the two rocks that Bullton left behind. Later, Ultraman confronts and battles the ancient monster, Gomora. After a quick battle, Gomora tries to escape but Ultraman grabs his tail to stop him, which forces Gomora to detach it before burrowing underground. Red King then appears and attacks Ultraman from behind. Engaging in a violent battle, Ultraman defeats Red King and flies away. Suddenly, a mysterious UFO uses a purple mist on Red King. Meanwhile, Ultraseven battles Eleking at a dam and manages to defeat the monster. Unfortunately, the purple mist appears again and changes Eleking into EX Eleking. Despite the monster's increased power, Ultraseven defeats EX Eleking. The mysterious UFO then flies away. 
 
Later that night, in another city, Ultraman Tiga duels with Kyrieloid. However, Kyrieloid escapes to a cave. There, Ultraman Tiga finds the injured and sleeping Gomora, who awakens and attacks him. After battling him, the monster, still weak from his fight with Ultraman, decides to retreat. Suddenly, Gomora is then killed by Chaos Kyrieloid. Though he had evolved, Ultraman Tiga defeats Chaos Kyrieloid. Ultraman Taro fights the rampaging Tyrant in the city, defeating him after a brutal battle. Taro then quickly heads to a volcano, where he battles with EX Red King. The EX monster is defeated by Taro. Later, Ultraman Cosmos arrives to stop a rampaging Gomora, who has been turned into EX Gomora. However, the military attempted to kill EX Gomora, which Cosmos tries to prevent as he only wants to calm Gomora. Fortunately, Ultraman Cosmos uses his Luna Extract to return him back to Gomora. Gomora then leaves in peace.",2005-10-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
4280,66390,Ultraman Nexus,NULL,2005-05-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
114252,64213,Ultraman: The Ultimate Fighting,NULL,2004-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
77487,102570,Uncharted Waters Online,NULL,2005-03-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117105,21015,Under Defeat,NULL,2005-10-27 00:00:00.000,1,NULL,70.0000,1,NULL,NULL
106154,95467,Under Siege,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178803,203289,Under the Moon: Crescent,"Ashe is a daughter of the Devil. She has never been out of the castle, just a pure little girl. She has never talked to boys and fallen in love. The Devil blood has been taken over from generations to generations, but she doesn't have enough power to take over the position. The current Devil gets weaker, and it's time to transfer the position to the successor. One day, the news comes out that someone, who lives in the human world, is nominated for the next Devil. Soon after the news comes out, a terrorist group attacks the castle, and Ashe runs out of the castle with Kyle. They run away into the forest, and accidentally fall into the hole to the human world and lose their magic power. They roam around the human world, and bump into twin brothers Leni and Seizh, who are the nominees for the Devil. Ashe asks them to come to the Devil world as soon as possible, but they are not interested in the position. Also, the people in the human world start the Devil hunting, and they lose their way back to the Devil world. Ashe and Kyle start to live at the twins house, but they seem to have a secret...? What will await them in the end..., a pure love story or...?",2005-06-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164004,12495,Under the Skin,NULL,2004-08-05 00:00:00.000,NULL,NULL,50.0000,2,NULL,NULL
175599,6221,Unreal Championship 2: The Liandri Conflict,NULL,2005-04-18 00:00:00.000,3,NULL,80.0000,2,78.0260,5
137997,22508,Untold Legends: Brotherhood of the Blade,NULL,2005-04-24 00:00:00.000,1,NULL,63.3333,3,NULL,NULL
1842,97734,Upptäck rymden med Mulle Meck,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33824,69281,Urban Dead,NULL,2005-07-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
191261,16202,URU: Complete Chronicles,"Uru: Immerse yourself in a story that features the discovery of the lost D'ni civilization. Follow Yeesha, eccentric daughter of Atrus, to discover Lining Books, encounter descendants, and solve puzzles as you adventure through surreal 3D worlds beyond your imagination.",2004-07-07 00:00:00.000,1,NULL,NULL,NULL,70.0000,3
